symbol,entry_time,exit_time,direction,entry,stop,target,exit,R,pnl_usd,notional_usd,risk_usd,leverage_used,equity_after,exit_reason
DOT,2025-03-23 04:42:13.058601,2025-03-23 04:57:13.058601,long,10.859489,10.645818,11.500501,10.645818,-1.0,-10.1079,513.72,10.1079,0.05,10097.7854,stop
DOT,2025-03-23 05:47:13.058601,2025-03-23 06:12:13.058601,long,11.231998,11.289652,12.176995,11.289652,0.183,1.8482,360.06,10.0978,0.04,10099.6336,stop
DOT,2025-03-23 08:07:13.058601,2025-03-23 08:12:13.058601,long,11.288262,11.105628,11.836164,11.836164,3.0,30.2989,624.24,10.0996,0.06,10129.9325,target
DOT,2025-03-23 08:37:13.058601,2025-03-23 08:57:13.058601,long,11.721877,11.721877,12.536386,11.721877,0.0,0.0,437.35,10.1299,0.04,10129.9325,stop
DOT,2025-03-23 09:32:13.058601,2025-03-23 09:47:13.058601,long,12.860546,12.690143,13.371756,12.690143,-1.0,-10.1299,764.52,10.1299,0.08,10119.8026,stop
DOT,2025-03-23 09:52:13.058601,2025-03-23 10:27:13.058601,long,12.680535,12.688237,13.525234,13.525234,2.25,30.3594,455.75,10.1198,0.05,10150.162,target
DOT,2025-03-23 14:47:13.058601,2025-03-23 15:17:13.058601,long,13.373494,13.753563,14.330572,13.753563,1.1913,12.0923,425.49,10.1502,0.04,10162.2544,stop
DOT,2025-03-23 16:17:13.058601,2025-03-23 16:57:13.058601,long,12.551254,12.209508,13.57649,12.209508,-1.0,-10.1623,373.23,10.1623,0.04,10152.0921,stop
DOT,2025-03-23 17:12:13.058601,2025-03-23 17:27:13.058601,long,12.576883,12.626178,13.306769,12.626178,0.2026,2.057,524.8,10.1521,0.05,10154.1491,stop
DOT,2025-03-23 17:37:13.058601,2025-03-23 17:42:13.058601,long,13.602498,13.23668,14.699951,13.23668,-1.0,-10.1541,377.57,10.1541,0.04,10143.9949,stop
DOT,2025-03-23 21:12:13.058601,2025-03-23 22:07:13.058601,long,15.229629,15.874329,16.558867,15.874329,1.455,14.76,348.67,10.144,0.03,10158.7549,stop
DOT,2025-03-24 01:32:13.058601,2025-03-24 01:47:13.058601,long,14.042198,14.042198,15.078362,14.042198,0.0,0.0,413.02,10.1588,0.04,10158.7549,stop
DOT,2025-03-24 01:52:13.058601,2025-03-24 01:57:13.058601,long,14.030945,13.687714,15.06064,13.687714,-1.0,-10.1588,415.28,10.1588,0.04,10148.5961,stop
DOT,2025-03-24 02:32:13.058601,2025-03-24 03:12:13.058601,short,13.789986,13.593194,12.754006,13.593194,0.5699,5.7834,405.27,10.1486,0.04,10154.3795,stop
DOT,2025-03-24 03:17:13.058601,2025-03-24 03:22:13.058601,short,13.507149,13.764831,12.734102,13.764831,-1.0,-10.1544,532.27,10.1544,0.05,10144.2252,stop
DOT,2025-03-24 07:42:13.058601,2025-03-24 08:32:13.058601,short,14.02761,13.910228,12.817867,13.910228,0.2911,2.9529,352.88,10.1442,0.03,10147.1781,stop
DOT,2025-03-24 08:57:13.058601,2025-03-24 09:02:13.058601,short,13.231682,13.426424,12.647456,13.426424,-1.0,-10.1472,689.45,10.1472,0.07,10137.0309,stop
DOT,2025-03-24 09:12:13.058601,2025-03-24 09:22:13.058601,short,13.048326,13.297634,12.300399,13.297634,-1.0,-10.137,530.55,10.137,0.05,10126.8938,stop
DOT,2025-03-24 10:07:13.058601,2025-03-24 10:22:13.058601,short,13.370773,13.047773,12.397784,12.397784,2.25,30.3807,417.49,10.1269,0.04,10157.2745,target
DOT,2025-03-24 12:17:13.058601,2025-03-24 12:42:13.058601,short,12.588922,12.588922,11.575492,12.588922,0.0,0.0,378.52,10.1573,0.04,10157.2745,stop
DOT,2025-03-24 13:37:13.058601,2025-03-24 13:52:13.058601,short,13.556272,13.556272,12.864293,13.556272,0.0,0.0,596.96,10.1573,0.06,10157.2745,stop
DOT,2025-03-25 02:37:13.058601,2025-03-25 02:42:13.058601,short,7.34299,7.464506,6.978443,7.464506,-1.0,-10.1573,613.79,10.1573,0.06,10147.1173,stop
DOT,2025-03-25 03:07:13.058601,2025-03-25 03:22:13.058601,short,8.230251,8.403789,7.709636,8.403789,-1.0,-10.1471,481.24,10.1471,0.05,10136.9701,stop
DOT,2025-03-25 03:27:13.058601,2025-03-25 03:32:13.058601,short,8.407788,8.588513,7.865613,8.588513,-1.0,-10.137,471.6,10.137,0.05,10126.8332,stop
DOT,2025-03-25 03:47:13.058601,2025-03-25 03:57:13.058601,short,8.454716,8.454716,8.075456,8.075456,2.25,30.3805,677.26,10.1268,0.07,10157.2137,target
DOT,2025-03-25 05:27:13.058601,2025-03-25 05:37:13.058601,short,8.652142,8.864818,8.014113,8.864818,-1.0,-10.1572,413.22,10.1572,0.04,10147.0565,stop
DOT,2025-03-25 05:52:13.058601,2025-03-25 06:42:13.058601,short,8.769989,8.769989,8.05516,8.769989,0.0,0.0,373.47,10.1471,0.04,10147.0565,stop
DOT,2025-03-25 12:17:13.058601,2025-03-25 12:27:13.058601,short,5.94586,5.94586,5.489767,5.94586,0.0,0.0,396.85,10.1471,0.04,10147.0565,stop
DOT,2025-03-25 19:22:13.058601,2025-03-25 19:27:13.058601,short,5.985489,6.071943,5.726127,5.726127,3.0,30.4412,702.51,10.1471,0.07,10177.4976,target
DOT,2025-03-25 20:27:13.058601,2025-03-25 20:32:13.058601,short,5.469978,5.609427,5.051633,5.609427,-1.0,-10.1775,399.22,10.1775,0.04,10167.3201,stop
DOT,2025-03-26 01:52:13.058601,2025-03-26 02:02:13.058601,short,5.615471,5.615471,5.348194,5.615471,0.0,0.0,640.84,10.1673,0.06,10167.3201,stop
DOT,2025-03-26 13:22:13.058601,2025-03-26 13:27:13.058601,long,9.917602,9.659646,10.691469,9.659646,-1.0,-10.1673,390.9,10.1673,0.04,10157.1528,stop
DOT,2025-03-26 16:02:13.058601,2025-03-26 16:07:13.058601,long,10.061223,9.922935,10.476089,9.922935,-1.0,-10.1572,738.99,10.1572,0.07,10146.9957,stop
DOT,2025-03-26 16:17:13.058601,2025-03-26 16:27:13.058601,long,9.771707,9.771707,10.312388,10.312388,2.25,30.441,550.16,10.147,0.05,10177.4366,target
DOT,2025-03-27 04:57:13.058601,2025-03-27 05:12:13.058601,short,5.846735,5.846735,5.458137,5.458137,2.25,30.5323,459.38,10.1774,0.05,10207.9689,target
DOT,2025-03-27 15:27:13.058601,2025-03-27 15:32:13.058601,long,10.291182,10.034613,11.06089,10.034613,-1.0,-10.208,409.45,10.208,0.04,10197.761,stop
DOT,2025-03-27 16:27:13.058601,2025-03-27 16:32:13.058601,long,9.592191,9.508137,9.844354,9.508137,-1.0,-10.1978,1163.76,10.1978,0.11,10187.5632,stop
DOT,2025-03-27 23:02:13.058601,2025-03-27 23:12:13.058601,short,5.388773,5.388773,5.003999,5.003999,2.25,30.5627,428.03,10.1876,0.04,10218.1259,target
DOT,2025-03-28 08:47:13.058601,2025-03-28 08:52:13.058601,short,3.930128,3.986801,3.760108,3.986801,-1.0,-10.2181,708.6,10.2181,0.07,10207.9078,stop
DOT,2025-03-28 09:02:13.058601,2025-03-28 09:07:13.058601,short,3.634322,3.738455,3.321921,3.738455,-1.0,-10.2079,356.26,10.2079,0.03,10197.6999,stop
DOT,2025-03-28 16:17:13.058601,2025-03-28 16:22:13.058601,long,3.671791,3.575289,3.961297,3.575289,-1.0,-10.1977,388.01,10.1977,0.04,10187.5022,stop
DOT,2025-03-28 23:27:13.058601,2025-03-28 23:37:13.058601,long,5.816254,5.816254,6.073587,6.073587,2.25,30.5625,690.77,10.1875,0.07,10218.0647,target
DOT,2025-03-29 14:07:13.058601,2025-03-29 14:42:13.058601,long,6.777298,6.783176,7.33568,6.783176,0.0316,0.3227,372.06,10.2181,0.04,10218.3873,stop
DOT,2025-03-29 16:12:13.058601,2025-03-29 16:22:13.058601,long,6.415069,6.291081,6.787035,6.291081,-1.0,-10.2184,528.69,10.2184,0.05,10208.1689,stop
DOT,2025-03-29 16:57:13.058601,2025-03-29 17:02:13.058601,long,5.902488,5.756443,6.340624,5.756443,-1.0,-10.2082,412.57,10.2082,0.04,10197.9608,stop
DOT,2025-03-30 01:17:13.058601,2025-03-30 01:47:13.058601,short,4.605544,4.605544,4.249674,4.249674,2.25,30.5939,395.94,10.198,0.04,10228.5547,target
DOT,2025-03-30 02:47:13.058601,2025-03-30 02:57:13.058601,short,5.016394,5.016394,4.738896,5.016394,0.0,0.0,554.71,10.2286,0.05,10228.5547,stop
DOT,2025-03-30 04:37:13.058601,2025-03-30 04:42:13.058601,short,5.058621,5.176241,4.705762,5.176241,-1.0,-10.2286,439.91,10.2286,0.04,10218.3261,stop
DOT,2025-03-30 07:47:13.058601,2025-03-30 07:52:13.058601,long,5.597937,5.484377,5.938614,5.484377,-1.0,-10.2183,503.72,10.2183,0.05,10208.1078,stop
DOT,2025-03-30 14:17:13.058601,2025-03-30 14:27:13.058601,short,4.149082,4.149082,4.029865,4.149082,0.0,0.0,1065.82,10.2081,0.1,10208.1078,stop
DOT,2025-03-30 16:22:13.058601,2025-03-30 16:27:13.058601,short,5.015735,5.152115,4.606596,5.152115,-1.0,-10.2081,375.43,10.2081,0.04,10197.8997,stop
DOT,2025-03-30 16:32:13.058601,2025-03-30 16:37:13.058601,short,5.049062,5.190539,4.624631,5.190539,-1.0,-10.1979,363.94,10.1979,0.04,10187.7018,stop
DOT,2025-03-30 19:57:13.058601,2025-03-30 20:07:13.058601,long,5.417259,5.271107,5.855715,5.271107,-1.0,-10.1877,377.62,10.1877,0.04,10177.5141,stop
DOT,2025-03-30 22:37:13.058601,2025-03-30 22:42:13.058601,long,5.589391,5.496575,5.867837,5.867837,3.0,30.5325,612.89,10.1775,0.06,10208.0466,target
DOT,2025-03-30 23:07:13.058601,2025-03-30 23:12:13.058601,long,5.851813,5.72816,6.222773,5.72816,-1.0,-10.208,483.09,10.208,0.05,10197.8386,stop
DOT,2025-03-31 15:12:13.058601,2025-03-31 15:22:13.058601,long,5.381701,5.300266,5.626009,5.300266,-1.0,-10.1978,673.93,10.1978,0.07,10187.6407,stop
DOT,2025-03-31 16:22:13.058601,2025-03-31 16:37:13.058601,long,5.231117,5.231117,5.655117,5.655117,2.25,30.5629,377.07,10.1876,0.04,10218.2036,target
DOT,2025-03-31 16:47:13.058601,2025-03-31 16:57:13.058601,long,5.904098,5.904098,6.047102,5.904098,0.0,0.0,1265.62,10.2182,0.12,10218.2036,stop
DOT,2025-04-01 02:02:13.058601,2025-04-01 02:07:13.058601,short,5.811052,5.915718,5.497055,5.915718,-1.0,-10.2182,567.31,10.2182,0.06,10207.9854,stop
DOT,2025-04-01 06:47:13.058601,2025-04-01 06:52:13.058601,long,6.599568,6.521126,6.834893,6.521126,-1.0,-10.208,858.83,10.208,0.08,10197.7775,stop
DOT,2025-04-01 06:57:13.058601,2025-04-01 07:22:13.058601,long,6.522242,6.575898,7.080775,7.080775,2.25,30.5933,357.25,10.1978,0.04,10228.3708,target
DOT,2025-04-01 12:17:13.058601,2025-04-01 12:22:13.058601,long,8.107055,7.992183,8.451671,7.992183,-1.0,-10.2284,721.86,10.2284,0.07,10218.1424,stop
DOT,2025-04-01 13:32:13.058601,2025-04-01 13:47:13.058601,long,6.914809,6.914809,7.418107,7.418107,2.25,30.6544,421.16,10.2181,0.04,10248.7968,target
DOT,2025-04-01 18:32:13.058601,2025-04-01 18:37:13.058601,short,6.737618,6.814248,6.50773,6.50773,3.0,30.7464,901.12,10.2488,0.09,10279.5432,target
DOT,2025-04-01 19:37:13.058601,2025-04-01 19:52:13.058601,short,6.063777,6.063777,5.801363,5.801363,2.25,30.8386,712.61,10.2795,0.07,10310.3819,target
DOT,2025-04-01 20:32:13.058601,2025-04-01 20:37:13.058601,short,6.173213,6.259608,5.914027,5.914027,3.0,30.9311,736.71,10.3104,0.07,10341.313,target
DOT,2025-04-01 23:22:13.058601,2025-04-01 23:37:13.058601,short,5.718644,5.792955,5.495708,5.792955,-1.0,-10.3413,795.81,10.3413,0.08,10330.9717,stop
DOT,2025-04-02 06:42:13.058601,2025-04-02 06:52:13.058601,long,6.518071,6.38551,6.915756,6.38551,-1.0,-10.331,507.98,10.331,0.05,10320.6407,stop
DOT,2025-04-02 15:27:13.058601,2025-04-02 15:37:13.058601,short,5.675665,5.786728,5.342475,5.342475,3.0,30.9619,527.41,10.3206,0.05,10351.6027,target
DOT,2025-04-02 15:52:13.058601,2025-04-02 15:57:13.058601,short,5.631399,5.777664,5.192604,5.777664,-1.0,-10.3516,398.55,10.3516,0.04,10341.251,stop
DOT,2025-04-02 17:42:13.058601,2025-04-02 17:47:13.058601,short,5.935485,5.992763,5.763653,5.992763,-1.0,-10.3413,1071.63,10.3413,0.1,10330.9098,stop
DOT,2025-04-02 21:12:13.058601,2025-04-02 21:22:13.058601,long,7.203223,6.999467,7.81449,6.999467,-1.0,-10.3309,365.22,10.3309,0.04,10320.5789,stop
DOT,2025-04-02 21:32:13.058601,2025-04-02 21:37:13.058601,long,7.142921,7.021849,7.506139,7.021849,-1.0,-10.3206,608.88,10.3206,0.06,10310.2583,stop
DOT,2025-04-02 22:12:13.058601,2025-04-02 22:22:13.058601,long,7.868092,7.868092,7.995511,7.868092,0.0,0.0,1909.97,10.3103,0.19,10310.2583,stop
DOT,2025-04-02 23:27:13.058601,2025-04-02 23:32:13.058601,long,6.467212,6.413258,6.629073,6.629073,3.0,30.9308,1235.85,10.3103,0.12,10341.1891,target
DOT,2025-04-03 02:02:13.058601,2025-04-03 02:32:13.058601,long,7.620217,7.420766,8.218572,8.218572,3.0,31.0236,395.09,10.3412,0.04,10372.2127,target
DOT,2025-04-03 02:52:13.058601,2025-04-03 02:57:13.058601,long,7.594036,7.397585,8.183388,7.397585,-1.0,-10.3722,400.95,10.3722,0.04,10361.8404,stop
DOT,2025-04-03 05:42:13.058601,2025-04-03 05:47:13.058601,long,7.5737,7.410464,8.063407,7.410464,-1.0,-10.3618,480.76,10.3618,0.05,10351.4786,stop
DOT,2025-04-03 15:47:13.058601,2025-04-03 15:52:13.058601,short,4.544691,4.640668,4.256759,4.640668,-1.0,-10.3515,490.16,10.3515,0.05,10341.1271,stop
DOT,2025-04-03 21:12:13.058601,2025-04-03 21:17:13.058601,short,3.992645,4.074012,3.748544,4.074012,-1.0,-10.3411,507.44,10.3411,0.05,10330.786,stop
DOT,2025-04-03 21:32:13.058601,2025-04-03 21:37:13.058601,short,4.216475,4.322667,3.8979,4.322667,-1.0,-10.3308,410.2,10.3308,0.04,10320.4552,stop
DOT,2025-04-03 23:37:13.058601,2025-04-03 23:52:13.058601,short,3.17714,3.17714,2.944793,2.944793,2.25,30.9614,423.37,10.3205,0.04,10351.4166,target
DOT,2025-04-04 00:22:13.058601,2025-04-04 00:32:13.058601,short,3.652465,3.652465,3.381576,3.652465,0.0,0.0,418.71,10.3514,0.04,10351.4166,stop
DOT,2025-04-04 01:57:13.058601,2025-04-04 02:07:13.058601,short,3.755197,3.817788,3.567425,3.567425,3.0,31.0542,621.05,10.3514,0.06,10382.4708,target
DOT,2025-04-04 03:22:13.058601,2025-04-04 03:37:13.058601,long,4.703765,4.577317,5.08311,4.577317,-1.0,-10.3825,386.22,10.3825,0.04,10372.0884,stop
DOT,2025-04-04 07:27:13.058601,2025-04-04 07:47:13.058601,long,4.574133,4.455705,4.929416,4.455705,-1.0,-10.3721,400.61,10.3721,0.04,10361.7163,stop
DOT,2025-04-04 08:12:13.058601,2025-04-04 08:17:13.058601,long,4.539151,4.410004,4.926591,4.410004,-1.0,-10.3617,364.19,10.3617,0.04,10351.3545,stop
DOT,2025-04-04 17:47:13.058601,2025-04-04 17:52:13.058601,long,8.043988,7.925379,8.399813,7.925379,-1.0,-10.3514,702.03,10.3514,0.07,10341.0032,stop
DOT,2025-04-04 18:42:13.058601,2025-04-04 18:57:13.058601,long,6.551584,6.57086,6.962847,6.962847,2.25,31.023,494.21,10.341,0.05,10372.0262,target
DOT,2025-04-05 00:57:13.058601,2025-04-05 01:07:13.058601,short,5.364355,5.434063,5.155232,5.434063,-1.0,-10.372,798.18,10.372,0.08,10361.6542,stop
DOT,2025-04-05 01:27:13.058601,2025-04-05 01:37:13.058601,short,5.066389,5.066389,4.664964,5.066389,0.0,0.0,392.32,10.3617,0.04,10361.6542,stop
DOT,2025-04-05 03:17:13.058601,2025-04-05 03:32:13.058601,short,6.63988,6.63988,6.105187,6.63988,0.0,0.0,386.02,10.3617,0.04,10361.6542,stop
DOT,2025-04-05 09:02:13.058601,2025-04-05 09:47:13.058601,long,10.527811,10.295884,11.223592,10.295884,-1.0,-10.3617,470.34,10.3617,0.05,10351.2925,stop
DOT,2025-04-05 10:37:13.058601,2025-04-05 11:42:13.058601,long,10.005409,10.228524,10.767713,10.228524,0.8781,9.089,407.59,10.3513,0.04,10360.3815,stop
DOT,2025-04-05 12:27:13.058601,2025-04-05 12:32:13.058601,long,10.128581,10.001176,10.510797,10.001176,-1.0,-10.3604,823.64,10.3604,0.08,10350.0211,stop
DOT,2025-04-05 16:42:13.058601,2025-04-05 17:02:13.058601,short,8.121193,8.358973,7.407851,8.358973,-1.0,-10.35,353.5,10.35,0.03,10339.6711,stop
DOT,2025-04-05 17:22:13.058601,2025-04-05 17:32:13.058601,short,8.484465,8.357106,7.88419,7.88419,2.25,31.019,438.43,10.3397,0.04,10370.6901,target
DOT,2025-04-05 19:12:13.058601,2025-04-05 19:27:13.058601,short,7.427654,7.427654,7.125585,7.427654,0.0,0.0,765.02,10.3707,0.07,10370.6901,stop
DOT,2025-04-05 21:27:13.058601,2025-04-05 21:32:13.058601,short,7.296318,7.401441,6.98095,7.401441,-1.0,-10.3707,719.81,10.3707,0.07,10360.3194,stop
DOT,2025-04-05 22:52:13.058601,2025-04-05 22:57:13.058601,short,7.380368,7.485415,7.065224,7.065224,3.0,31.081,727.89,10.3603,0.07,10391.4004,target
DOT,2025-04-06 02:32:13.058601,2025-04-06 02:37:13.058601,short,6.890999,7.018957,6.507124,7.018957,-1.0,-10.3914,559.61,10.3914,0.05,10381.009,stop
DOT,2025-04-06 04:37:13.058601,2025-04-06 04:47:13.058601,short,6.873786,7.032979,6.396207,7.032979,-1.0,-10.381,448.24,10.381,0.04,10370.628,stop
DOT,2025-04-06 06:27:13.058601,2025-04-06 06:52:13.058601,long,8.712999,8.49144,9.377677,9.377677,3.0,31.1119,407.83,10.3706,0.04,10401.7399,target
DOT,2025-04-06 08:47:13.058601,2025-04-06 09:02:13.058601,long,7.808674,7.808674,8.413282,8.413282,2.25,31.2052,403.02,10.4017,0.04,10432.9451,target
DOT,2025-04-06 09:12:13.058601,2025-04-06 09:22:13.058601,long,8.587142,8.363759,9.257289,8.363759,-1.0,-10.4329,401.06,10.4329,0.04,10422.5122,stop
DOT,2025-04-06 11:57:13.058601,2025-04-06 12:02:13.058601,long,8.439943,8.21724,9.108052,8.21724,-1.0,-10.4225,394.99,10.4225,0.04,10412.0896,stop
DOT,2025-04-06 12:27:13.058601,2025-04-06 12:32:13.058601,long,8.417273,8.261843,8.883565,8.261843,-1.0,-10.4121,563.86,10.4121,0.05,10401.6775,stop
DOT,2025-04-06 16:12:13.058601,2025-04-06 16:37:13.058601,long,7.865612,7.865612,8.331588,7.865612,0.0,0.0,526.74,10.4017,0.05,10401.6775,stop
DOT,2025-04-06 20:07:13.058601,2025-04-06 20:17:13.058601,long,9.164202,8.960491,9.775335,8.960491,-1.0,-10.4017,467.93,10.4017,0.04,10391.2759,stop
DOT,2025-04-06 21:02:13.058601,2025-04-06 21:27:13.058601,long,8.389668,8.389668,9.110219,8.389668,0.0,0.0,362.97,10.3913,0.03,10391.2759,stop
DOT,2025-04-06 22:22:13.058601,2025-04-06 22:32:13.058601,long,8.653443,8.437912,9.300038,8.437912,-1.0,-10.3913,417.2,10.3913,0.04,10380.8846,stop
DOT,2025-04-06 22:37:13.058601,2025-04-06 23:37:13.058601,long,8.673837,9.121307,9.428012,9.428012,2.25,31.1427,358.17,10.3809,0.03,10412.0272,target
DOT,2025-04-07 01:32:13.058601,2025-04-07 01:47:13.058601,long,8.759828,8.53436,9.436233,8.53436,-1.0,-10.412,404.53,10.412,0.04,10401.6152,stop
DOT,2025-04-07 05:42:13.058601,2025-04-07 06:17:13.058601,long,9.605791,9.605791,10.237355,9.605791,0.0,0.0,474.61,10.4016,0.05,10401.6152,stop
DOT,2025-04-07 06:32:13.058601,2025-04-07 06:52:13.058601,long,9.453055,9.268955,10.005354,9.268955,-1.0,-10.4016,534.1,10.4016,0.05,10391.2136,stop
DOT,2025-04-07 06:57:13.058601,2025-04-07 07:07:13.058601,long,9.19747,9.270173,9.720352,9.720352,2.25,31.1736,548.34,10.3912,0.05,10422.3872,target
DOT,2025-04-07 07:22:13.058601,2025-04-07 07:27:13.058601,long,10.33639,10.180976,10.802633,10.180976,-1.0,-10.4224,693.18,10.4224,0.07,10411.9649,stop
DOT,2025-04-07 10:32:13.058601,2025-04-07 10:47:13.058601,long,12.015538,11.797438,12.669838,11.797438,-1.0,-10.412,573.61,10.412,0.06,10401.5529,stop
DOT,2025-04-07 11:07:13.058601,2025-04-07 11:17:13.058601,long,11.116459,10.900329,11.764851,10.900329,-1.0,-10.4016,534.99,10.4016,0.05,10391.1513,stop
DOT,2025-04-07 11:42:13.058601,2025-04-07 11:47:13.058601,long,10.761906,10.699666,10.948627,10.948627,3.0,31.1735,1796.72,10.3912,0.17,10422.3248,target
DOT,2025-04-07 11:52:13.058601,2025-04-07 11:57:13.058601,long,11.364062,11.127893,12.072569,11.127893,-1.0,-10.4223,501.51,10.4223,0.05,10411.9025,stop
DOT,2025-04-07 12:07:13.058601,2025-04-07 12:27:13.058601,long,11.245851,11.245851,11.726884,11.245851,0.0,0.0,730.24,10.4119,0.07,10411.9025,stop
DOT,2025-04-07 12:37:13.058601,2025-04-07 12:47:13.058601,long,11.297931,11.132708,11.793598,11.132708,-1.0,-10.4119,711.97,10.4119,0.07,10401.4906,stop
DOT,2025-04-07 13:12:13.058601,2025-04-07 13:17:13.058601,long,10.753803,10.639207,11.097592,10.639207,-1.0,-10.4015,976.08,10.4015,0.09,10391.0891,stop
DOT,2025-04-07 13:32:13.058601,2025-04-07 14:02:13.058601,long,10.926633,11.084417,11.865221,11.084417,0.5043,5.2405,362.91,10.3911,0.03,10396.3296,stop
DOT,2025-04-07 14:17:13.058601,2025-04-07 14:27:13.058601,long,11.090298,10.780356,12.020124,10.780356,-1.0,-10.3963,372.0,10.3963,0.04,10385.9332,stop
DOT,2025-04-07 15:02:13.058601,2025-04-07 15:47:13.058601,long,12.258137,12.258137,12.978083,12.258137,0.0,0.0,530.51,10.3859,0.05,10385.9332,stop
DOT,2025-04-07 16:02:13.058601,2025-04-07 16:32:13.058601,long,11.408895,11.408895,11.984593,11.408895,0.0,0.0,617.47,10.3859,0.06,10385.9332,stop
DOT,2025-04-07 16:37:13.058601,2025-04-07 16:42:13.058601,long,11.183959,11.111174,11.402313,11.111174,-1.0,-10.3859,1595.88,10.3859,0.15,10375.5473,stop
DOT,2025-04-08 02:12:13.058601,2025-04-08 02:17:13.058601,short,7.71873,7.87958,7.236178,7.87958,-1.0,-10.3755,497.89,10.3755,0.05,10365.1718,stop
DOT,2025-04-08 03:07:13.058601,2025-04-08 03:12:13.058601,short,7.289513,7.31914,7.200631,7.31914,-1.0,-10.3652,2550.27,10.3652,0.25,10354.8066,stop
DOT,2025-04-08 03:27:13.058601,2025-04-08 03:37:13.058601,short,7.796425,7.937108,7.374374,7.937108,-1.0,-10.3548,573.84,10.3548,0.06,10344.4518,stop
DOT,2025-04-08 05:02:13.058601,2025-04-08 05:27:13.058601,short,8.857161,8.845546,8.291365,8.291365,2.25,31.0334,485.81,10.3445,0.05,10375.4851,target
DOT,2025-04-08 07:52:13.058601,2025-04-08 08:02:13.058601,short,8.515517,8.515517,8.111116,8.515517,0.0,0.0,655.43,10.3755,0.06,10375.4851,stop
DOT,2025-04-08 14:42:13.058601,2025-04-08 14:57:13.058601,long,10.445613,10.283653,10.931491,10.283653,-1.0,-10.3755,669.17,10.3755,0.06,10365.1097,stop
DOT,2025-04-08 16:07:13.058601,2025-04-08 16:27:13.058601,long,10.951525,10.658495,11.830615,10.658495,-1.0,-10.3651,387.38,10.3651,0.04,10354.7445,stop
DOT,2025-04-08 16:32:13.058601,2025-04-08 17:32:13.058601,long,10.5221,10.757023,11.280886,11.280886,2.25,31.0642,430.77,10.3547,0.04,10385.8088,target
DOT,2025-04-09 06:22:13.058601,2025-04-09 07:22:13.058601,long,14.468255,14.803122,15.590131,15.590131,2.25,31.1574,401.82,10.3858,0.04,10416.9662,target
DOT,2025-04-09 08:07:13.058601,2025-04-09 08:22:13.058601,long,15.756727,15.536786,16.416552,15.536786,-1.0,-10.417,746.28,10.417,0.07,10406.5492,stop
DOT,2025-04-09 08:37:13.058601,2025-04-09 08:52:13.058601,long,15.837463,15.711299,16.215955,15.711299,-1.0,-10.4065,1306.34,10.4065,0.13,10396.1427,stop
DOT,2025-04-09 15:32:13.058601,2025-04-09 15:37:13.058601,short,13.970652,14.318483,12.92716,14.318483,-1.0,-10.3961,417.56,10.3961,0.04,10385.7465,stop
DOT,2025-04-09 16:12:13.058601,2025-04-09 16:27:13.058601,short,14.147407,14.147407,13.647806,14.147407,0.0,0.0,882.29,10.3857,0.08,10385.7465,stop
DOT,2025-04-09 16:52:13.058601,2025-04-09 17:07:13.058601,short,14.207837,14.207837,13.463706,14.207837,0.0,0.0,594.89,10.3857,0.06,10385.7465,stop
DOT,2025-04-09 20:07:13.058601,2025-04-09 20:32:13.058601,long,15.483258,15.28382,16.081571,15.28382,-1.0,-10.3857,806.29,10.3857,0.08,10375.3608,stop
DOT,2025-04-09 20:52:13.058601,2025-04-09 21:22:13.058601,long,15.717003,15.832927,16.742157,16.742157,2.25,31.1261,477.2,10.3754,0.05,10406.4869,target
DOT,2025-04-10 00:07:13.058601,2025-04-10 00:37:13.058601,long,16.739475,17.094971,18.108023,17.094971,0.7793,8.1096,381.86,10.4065,0.04,10414.5965,stop
DOT,2025-04-10 00:47:13.058601,2025-04-10 00:57:13.058601,long,16.856337,16.558558,17.749675,16.558558,-1.0,-10.4146,589.54,10.4146,0.06,10404.1819,stop
DOT,2025-04-10 02:32:13.058601,2025-04-10 02:37:13.058601,long,17.032056,16.851559,17.573548,16.851559,-1.0,-10.4042,981.76,10.4042,0.09,10393.7777,stop
DOT,2025-04-10 03:02:13.058601,2025-04-10 03:07:13.058601,long,16.388282,16.160358,17.072055,16.160358,-1.0,-10.3938,747.34,10.3938,0.07,10383.3839,stop
DOT,2025-04-10 03:37:13.058601,2025-04-10 04:07:13.058601,long,16.564812,16.564812,17.468726,16.564812,0.0,0.0,570.85,10.3834,0.05,10383.3839,stop
DOT,2025-04-10 05:37:13.058601,2025-04-10 06:02:13.058601,long,16.713061,16.909662,17.820217,17.820217,2.25,31.1502,470.23,10.3834,0.05,10414.5341,target
DOT,2025-04-10 07:22:13.058601,2025-04-10 07:32:13.058601,long,17.66068,17.66068,18.090197,18.090197,2.25,31.2436,1284.66,10.4145,0.12,10445.7777,target
DOT,2025-04-10 09:07:13.058601,2025-04-10 09:17:13.058601,long,17.020328,16.78659,17.72154,16.78659,-1.0,-10.4458,760.64,10.4458,0.07,10435.3319,stop
DOT,2025-04-10 09:42:13.058601,2025-04-10 09:52:13.058601,long,16.809147,16.551969,17.58068,16.551969,-1.0,-10.4353,682.05,10.4353,0.07,10424.8966,stop
DOT,2025-04-10 11:17:13.058601,2025-04-10 11:22:13.058601,long,16.835615,16.458113,17.96812,16.458113,-1.0,-10.4249,464.92,10.4249,0.04,10414.4717,stop
